arcade_pc	kind
0x055C5E	call_target
0x055C7A	call_target
0x055C7C	branch_or_jump_target
0x055CA2	call_target
0x055CCE	branch_or_jump_target
0x055CD6	branch_or_jump_target
0x055CF0	branch_or_jump_target
0x055D0A	branch_or_jump_target
0x055D24	branch_or_jump_target
0x055D3E	branch_or_jump_target
0x055D58	branch_or_jump_target
0x055D72	branch_or_jump_target
0x055D8C	branch_or_jump_target
0x055DA4	branch_or_jump_target
0x055DCE	branch_or_jump_target
0x055DD6	branch_or_jump_target
0x055DDA	branch_or_jump_target
0x055DDC	call_target
0x055DFE	branch_or_jump_target
0x055E48	branch_or_jump_target
0x055E66	branch_or_jump_target
0x055E8A	branch_or_jump_target
0x055EB2	branch_or_jump_target
0x055ED6	branch_or_jump_target
0x055EEC	branch_or_jump_target
0x055F02	branch_or_jump_target
0x055F2E	branch_or_jump_target
0x055F58	branch_or_jump_target
0x055F80	branch_or_jump_target
0x055F9E	branch_or_jump_target
0x055FC2	branch_or_jump_target
0x055FE0	branch_or_jump_target
0x05601C	branch_or_jump_target
0x05602A	branch_or_jump_target
0x05602C	call_target
0x056056	call_target
0x05607C	call_target
0x0560AA	branch_or_jump_target
0x0560BA	branch_or_jump_target
0x0560D4	branch_or_jump_target
0x0560D8	branch_or_jump_target
0x0560DA	call_target
0x0560EA	branch_or_jump_target
0x0560F8	branch_or_jump_target
0x056114	call_target
0x056126	branch_or_jump_target
0x056128	call_target
0x056176	call_target
0x05618C	call_target
0x0561A0	call_target
0x0561CC	branch_or_jump_target
0x0561D6	call_target
0x0561FE	call_target
0x056256	branch_or_jump_target
0x05627E	branch_or_jump_target
0x0562A0	branch_or_jump_target
0x0562C8	branch_or_jump_target
0x0562EA	branch_or_jump_target
0x05632A	call_target
0x056334	branch_or_jump_target
0x0563A6	call_target
0x0563A8	branch_or_jump_target
0x0563C2	branch_or_jump_target
0x0563CC	branch_or_jump_target
0x0563CE	call_target
0x0563DC	branch_or_jump_target
0x0563EA	branch_or_jump_target
0x0563F8	branch_or_jump_target
0x056406	branch_or_jump_target
0x056414	branch_or_jump_target
0x056422	branch_or_jump_target
0x056430	branch_or_jump_target
0x05643E	branch_or_jump_target
0x056440	call_target
0x056462	branch_or_jump_target
0x05648A	call_target
0x05648E	branch_or_jump_target
0x05725A	call_target
0x057272	call_target
0x0572A4	branch_or_jump_target
0x0572D4	branch_or_jump_target
0x0572FC	branch_or_jump_target
0x057324	branch_or_jump_target
0x057360	branch_or_jump_target
0x057390	branch_or_jump_target
0x0573D4	branch_or_jump_target
0x057402	branch_or_jump_target
0x057426	branch_or_jump_target
0x05743A	branch_or_jump_target
0x05743C	call_target
0x05744E	call_target
0x0574A4	call_target
0x0574B8	call_target
0x0574CE	call_target
0x0574E4	call_target
0x057502	call_target
0x057540	branch_or_jump_target
0x057542	call_target
0x057580	branch_or_jump_target
0x057582	call_target
0x0575C2	branch_or_jump_target
0x0575C4	call_target
0x0575D4	branch_or_jump_target
0x0575DC	call_target
0x057622	branch_or_jump_target
0x057624	call_target
0x05764C	call_target
0x057672	branch_or_jump_target
0x057674	call_target
0x057680	branch_or_jump_target
0x05768E	branch_or_jump_target
0x0576BC	branch_or_jump_target
0x0576C2	branch_or_jump_target
0x0576D0	branch_or_jump_target
0x0576D2	call_target
0x0576EA	branch_or_jump_target
0x0576F8	branch_or_jump_target
0x05771C	branch_or_jump_target
0x057722	branch_or_jump_target
0x057728	branch_or_jump_target
0x057730	branch_or_jump_target
0x057732	call_target
0x057738	branch_or_jump_target
0x05774C	branch_or_jump_target
0x057752	branch_or_jump_target
0x05775A	branch_or_jump_target
0x0577AA	call_target
0x0577B2	branch_or_jump_target
0x0577CA	call_target
0x057808	call_target
0x057858	call_target
0x05788A	branch_or_jump_target
0x0578BA	branch_or_jump_target
0x0578CA	branch_or_jump_target
0x0578CC	call_target
0x0578F2	branch_or_jump_target
0x057F26	branch_or_jump_target
0x0596F4	call_target
0x059736	branch_or_jump_target
0x05975A	branch_or_jump_target
0x05976C	branch_or_jump_target
0x059882	call_target
0x05988C	call_target
0x0598C8	branch_or_jump_target
0x0598D0	branch_or_jump_target
0x0598F6	branch_or_jump_target
0x05990A	branch_or_jump_target
0x05990E	branch_or_jump_target
0x059962	call_target
0x05999E	branch_or_jump_target
0x0599AC	branch_or_jump_target
0x0599B0	branch_or_jump_target
0x0599B2	call_target
0x059A84	branch_or_jump_target
0x059A92	branch_or_jump_target
0x059A96	branch_or_jump_target
0x059AD4	call_target
0x059AE6	branch_or_jump_target
0x059B0C	branch_or_jump_target
0x059B18	branch_or_jump_target
0x059C12	branch_or_jump_target
0x059C44	branch_or_jump_target
0x059C52	branch_or_jump_target
0x059C54	call_target
0x059C70	branch_or_jump_target
0x059C98	branch_or_jump_target
0x059CDA	branch_or_jump_target
0x059CF4	branch_or_jump_target
0x059CF6	branch_or_jump_target
0x059D02	branch_or_jump_target
0x059D04	branch_or_jump_target
0x059D12	branch_or_jump_target
0x059D14	branch_or_jump_target
0x059D1E	branch_or_jump_target
0x059D20	call_target
0x059D3C	branch_or_jump_target
0x059D66	branch_or_jump_target
0x059DE8	call_target
0x059DFA	branch_or_jump_target
0x059E16	branch_or_jump_target
0x059E1E	call_target
0x059E36	call_target
0x059E50	call_target
0x059E6C	call_target
0x059EE0	call_target
0x059F5E	call_target
0x059F6A	branch_or_jump_target
0x059F7C	branch_or_jump_target
0x059F92	call_target
0x059FB4	branch_or_jump_target
0x059FC0	branch_or_jump_target
0x059FCC	branch_or_jump_target
0x059FD8	branch_or_jump_target
0x059FDE	branch_or_jump_target
0x059FF4	branch_or_jump_target
0x05A014	branch_or_jump_target
0x05A02A	branch_or_jump_target
0x05A04A	branch_or_jump_target
0x05A060	branch_or_jump_target
0x05A080	branch_or_jump_target
0x05A096	branch_or_jump_target
0x05A098	call_target
0x05A0A6	branch_or_jump_target
0x05A0E8	branch_or_jump_target
0x05A0F6	branch_or_jump_target
0x05A0FA	branch_or_jump_target
0x05A10E	branch_or_jump_target
0x05A116	branch_or_jump_target
0x05A11A	branch_or_jump_target
0x05A12E	branch_or_jump_target
0x05A134	branch_or_jump_target
0x05A15E	branch_or_jump_target
0x05A182	branch_or_jump_target
0x05A19C	branch_or_jump_target
0x05A1C4	branch_or_jump_target
0x05A1CA	branch_or_jump_target
0x05A1E4	branch_or_jump_target
0x05A20C	branch_or_jump_target
0x05A210	branch_or_jump_target
0x05A230	branch_or_jump_target
0x05A242	branch_or_jump_target
0x05A244	call_target
0x05A25E	branch_or_jump_target
0x05A264	branch_or_jump_target
0x05A26C	branch_or_jump_target
0x05A27C	branch_or_jump_target
0x05A282	branch_or_jump_target
0x05A288	branch_or_jump_target
0x05A29C	call_target
0x05A2DA	branch_or_jump_target
0x05A2E6	branch_or_jump_target
0x05A2EC	branch_or_jump_target
0x05A2EE	call_target
0x05A356	call_target
0x05A38E	call_target
0x05A3AC	call_target
0x05A3DE	call_target
0x05A410	call_target
0x05A442	call_target
0x05A474	call_target
0x05A4BC	branch_or_jump_target
0x05A4DC	branch_or_jump_target
0x05A4DE	call_target
0x05A4E2	branch_or_jump_target
0x05A502	call_target
0x05A516	branch_or_jump_target
0x05A51A	branch_or_jump_target
0x05B512	call_target
0x05CA82	branch_or_jump_target
0x05FFA2	call_target
0x05FFB2	call_target
0x05FFC2	branch_or_jump_target
0x05FFC6	branch_or_jump_target
