from_arcade_pc	to	type	operand_index	from_function	to_space
0x03C32C	0003c302	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C32E	0003c37c	DATA	1	FUN_0003c2e2	arcade_ROM
0x03C332	0003c350	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C334	0003c37c	DATA	1	FUN_0003c2e2	arcade_ROM
0x03C336	0003c37e	DATA	1	FUN_0003c2e2	arcade_ROM
0x03C342	0003c350	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C34E	0003c33a	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C35C	0003c378	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C37A	0003c302	UNCONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C4E6	0003c4f8	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C4F4	0003c4ea	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C4F6	0003c512	UNCONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C502	0003c516	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C50E	0003c516	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C51E	0003c528	CONDITIONAL_JUMP	0	FUN_0003c516	arcade_ROM
0x03C524	0003c528	CONDITIONAL_JUMP	0	FUN_0003c516	arcade_ROM
0x03C53E	0005b512	UNCONDITIONAL_CALL	0	FUN_0003c516	arcade_ROM
0x03C54C	0003c516	CONDITIONAL_JUMP	0	FUN_0003c516	arcade_ROM
0x03C57E	0003c564	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C59C	0003c5d0	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5A2	0003c606	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5AA	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5BC	0003c606	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5C6	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5D4	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5E0	0003c606	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5EE	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C5FC	0003c606	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C60E	0003c618	CONDITIONAL_JUMP	0	FUN_0003c606	arcade_ROM
0x03C616	0003c62e	UNCONDITIONAL_JUMP	0	FUN_0003c606	arcade_ROM
0x03C632	0003c606	CONDITIONAL_JUMP	0	FUN_0003c606	arcade_ROM
0x03C64A	0003c65e	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C652	0003c674	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C65A	0003c65e	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C65C	0003c674	UNCONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C662	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C66E	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C678	0003c6ac	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C682	0003c6ac	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C68C	0003c6a0	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C694	0003c6a6	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C69C	0003c6a0	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C69E	0003c6a6	UNCONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C6B4	0003c6be	CONDITIONAL_JUMP	0	FUN_0003c6ac	arcade_ROM
0x03C6BC	0003c6c6	UNCONDITIONAL_JUMP	0	FUN_0003c6ac	arcade_ROM
0x03C6D8	0003c6ac	CONDITIONAL_JUMP	0	FUN_0003c6ac	arcade_ROM
0x03C6F6	0003c70a	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C702	0003c70a	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C710	0003c71a	CONDITIONAL_JUMP	0	FUN_0003c70a	arcade_ROM
0x03C718	0003c73a	UNCONDITIONAL_JUMP	0	FUN_0003c70a	arcade_ROM
0x03C72E	0005b512	UNCONDITIONAL_CALL	0	FUN_0003c70a	arcade_ROM
0x03C73E	0003c70a	CONDITIONAL_JUMP	0	FUN_0003c70a	arcade_ROM
0x03C774	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C77E	0003c7d2	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C786	0003c7d2	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C790	0003c7d2	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C79A	0003c7d2	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C7B8	0003c804	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C7C2	0003c804	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C7CC	0003c7d2	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C7DC	0003c7e6	CONDITIONAL_JUMP	0	FUN_0003c7d2	arcade_ROM
0x03C7E4	0003c7ee	UNCONDITIONAL_JUMP	0	FUN_0003c7d2	arcade_ROM
0x03C800	0003c7d2	CONDITIONAL_JUMP	0	FUN_0003c7d2	arcade_ROM
0x03C80C	0003c812	CONDITIONAL_JUMP	0	FUN_0003c804	arcade_ROM
0x03C82C	0003c804	CONDITIONAL_JUMP	0	FUN_0003c804	arcade_ROM
0x03C842	0003c8be	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C84C	0003c85e	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C858	0003c85e	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C864	0003c86c	CONDITIONAL_JUMP	0	FUN_0003c85e	arcade_ROM
0x03C866	0003c89a	UNCONDITIONAL_CALL	0	FUN_0003c85e	arcade_ROM
0x03C86A	0003c87c	UNCONDITIONAL_JUMP	0	FUN_0003c85e	arcade_ROM
0x03C872	0003c87c	CONDITIONAL_JUMP	0	FUN_0003c85e	arcade_ROM
0x03C87A	0003c884	UNCONDITIONAL_JUMP	0	FUN_0003c85e	arcade_ROM
0x03C896	0003c85e	CONDITIONAL_JUMP	0	FUN_0003c85e	arcade_ROM
0x03C8A0	0003c8bc	CONDITIONAL_JUMP	0	FUN_0003c89a	arcade_ROM
0x03C8AA	0003c8ae	CONDITIONAL_JUMP	0	FUN_0003c89a	arcade_ROM
0x03C8B4	0003c8b8	CONDITIONAL_JUMP	0	FUN_0003c89a	arcade_ROM
0x03C8B8	00000a15	DATA	0	FUN_0003c89a	arcade_ROM
0x03C8B8	00000a0e	DATA	0	FUN_0003c89a	arcade_ROM
0x03C8B8	00000a14	DATA	0	FUN_0003c89a	arcade_ROM
0x03C8C2	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C8CE	0003c742	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C8DA	0003c85e	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C8E2	0003c85e	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C8EC	0003c85e	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C8FA	0003c900	CONDITIONAL_JUMP	0	FUN_0003c8f6	arcade_ROM
0x03C90C	0003c830	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C914	0003c7a4	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C91C	0003c6dc	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C924	0003c4d2	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C92C	0003c4d2	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C934	0003c75c	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C93C	0003c550	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C944	0003c636	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C94C	0003c586	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C958	0003ca26	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C95E	0003c9a6	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C960	0003ca00	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C966	0003c9f6	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C970	0003c974	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C978	0003c97e	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C97E	0003c9e8	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C98C	0003c8f6	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C992	0003ca12	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03C9A2	0003c960	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03C9A6	0003ca00	UNCONDITIONAL_CALL	0	FUN_0003c9a6	arcade_ROM
0x03C9AC	0003c9f6	CONDITIONAL_JUMP	0	FUN_0003c9a6	arcade_ROM
0x03C9B6	0003c9ba	CONDITIONAL_JUMP	0	FUN_0003c9a6	arcade_ROM
0x03C9BE	0003c9e8	UNCONDITIONAL_CALL	0	FUN_0003c9a6	arcade_ROM
0x03C9CE	0003ca12	UNCONDITIONAL_CALL	0	FUN_0003c9a6	arcade_ROM
0x03C9D8	00000010	READ	0	FUN_0003c9a6	arcade_ROM
0x03C9E4	0003c9a6	CONDITIONAL_JUMP	0	FUN_0003c9a6	arcade_ROM
0x03C9EE	0003c9f4	CONDITIONAL_JUMP	0	FUN_0003c9e8	arcade_ROM
0x03C9FE	0003c9a0	UNCONDITIONAL_JUMP	0	FUN_0003c9a6	arcade_ROM
0x03CA0C	0003ca10	CONDITIONAL_JUMP	0	FUN_0003ca00	arcade_ROM
0x03CA18	0003ca1c	CONDITIONAL_JUMP	0	FUN_0003ca12	arcade_ROM
0x03CA2A	0003c960	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03CA30	0003c960	CONDITIONAL_JUMP	0	actor_four_record_expand_3c902	arcade_ROM
0x03CA34	0003c9a6	UNCONDITIONAL_CALL	0	actor_four_record_expand_3c902	arcade_ROM
0x03CF42	0003cf48	CONDITIONAL_JUMP	0	FUN_0003cf40	arcade_ROM
0x03CF4C	0003cf50	CONDITIONAL_JUMP	0	FUN_0003cf40	arcade_ROM
0x03CF56	0003cfd4	DATA	0	FUN_0003cf52	arcade_ROM
0x03CF5E	0003cfd4	DATA	1	FUN_0003cf52	arcade_ROM
0x03CF68	0003cfd5	DATA	1	FUN_0003cf52	arcade_ROM
0x03CF76	0003cf7e	CONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CF7C	0003cfae	UNCONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CF84	0003cf8c	CONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CF8A	0003cfae	UNCONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CF92	0003cfa0	CONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CF94	0003cfb0	UNCONDITIONAL_CALL	0	FUN_0003cf52	arcade_ROM
0x03CF9A	0003cfae	CONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CFA6	0003cfae	CONDITIONAL_JUMP	0	FUN_0003cf52	arcade_ROM
0x03CFB8	0003cfcc	CONDITIONAL_JUMP	0	FUN_0003cfb0	arcade_ROM
0x03CFBE	0003cfd0	CONDITIONAL_JUMP	0	FUN_0003cfb0	arcade_ROM
0x03CFC4	0003cfcc	CONDITIONAL_JUMP	0	FUN_0003cfb0	arcade_ROM
0x03CFCA	0003cfd0	CONDITIONAL_JUMP	0	FUN_0003cfb0	arcade_ROM
0x03D04C	00c08c66	WRITE	1	FUN_0003d044	PC080SN_tilemap
0x03D062	0003d06a	CONDITIONAL_JUMP	0	actor_family0_render_3d054	arcade_ROM
0x03D064	0004770e	UNCONDITIONAL_CALL	0	actor_family0_render_3d054	arcade_ROM
0x03D06E	0003d076	CONDITIONAL_JUMP	0	actor_family0_render_3d054	arcade_ROM
0x03D070	0003f0bc	UNCONDITIONAL_CALL	0	actor_family0_render_3d054	arcade_ROM
0x03D07A	0003d082	CONDITIONAL_JUMP	0	actor_family0_render_3d054	arcade_ROM
0x03D07C	0003ffdc	UNCONDITIONAL_CALL	0	actor_family0_render_3d054	arcade_ROM
0x03D086	0003d08e	CONDITIONAL_JUMP	0	actor_family0_render_3d054	arcade_ROM
0x03D088	0003fff0	UNCONDITIONAL_CALL	0	actor_family0_render_3d054	arcade_ROM
0x03D08E	0003d09e	DATA	0	actor_family0_render_3d054	arcade_ROM
0x03D092	0003d09e	DATA	0	actor_family0_render_3d054	arcade_ROM
0x03D098	0003c902	UNCONDITIONAL_CALL	0	actor_family0_render_3d054	arcade_ROM
0x03EEFE	0003ef06	CONDITIONAL_JUMP	0	FUN_0003eefa	arcade_ROM
0x03EF0C	0003ef1a	CONDITIONAL_JUMP	0	FUN_0003eefa	arcade_ROM
0x03EF10	0003ef1c	CONDITIONAL_JUMP	0	FUN_0003eefa	arcade_ROM
0x03EF14	0003ef3c	CONDITIONAL_JUMP	0	FUN_0003eefa	arcade_ROM
0x03EF28	00380000	WRITE	1	FUN_0003eefa	arcade_sprite_ctrl
0x03EF48	00380000	WRITE	1	FUN_0003eefa	arcade_sprite_ctrl
0x03EF60	0003ef68	CONDITIONAL_JUMP	0	FUN_0003ef5c	arcade_ROM
0x03EF6E	0003ef7c	CONDITIONAL_JUMP	0	FUN_0003ef5c	arcade_ROM
0x03EF72	0003ef7e	CONDITIONAL_JUMP	0	FUN_0003ef5c	arcade_ROM
0x03EF76	0003ef9e	CONDITIONAL_JUMP	0	FUN_0003ef5c	arcade_ROM
0x03EF8A	00380000	WRITE	1	FUN_0003ef5c	arcade_sprite_ctrl
0x03EFAA	00380000	WRITE	1	FUN_0003ef5c	arcade_sprite_ctrl
0x03EFC6	0003efe6	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03EFCE	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03EFDE	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03EFE2	00041ede	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x03EFEA	0003f016	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03EFF2	0003f002	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03EFFA	00041ede	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03EFFE	00041e48	UNCONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F006	0003efc8	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F008	00000a4a	DATA	1	FUN_00041dae	arcade_ROM
0x03F00E	00041ede	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F012	00041e48	UNCONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F01A	0003f01e	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F01C	0003efc8	UNCONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F022	0003f03c	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F02A	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F034	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F038	00041ede	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x03F040	0003f064	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F048	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F052	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F05C	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F060	00041ede	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x03F068	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F072	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F07C	00041e48	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x03F080	00041ede	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x03F084	003e0001	WRITE	1	FUN_0003f084	arcade_sound_comm
0x03F08C	003e0003	WRITE	1	FUN_0003f084	arcade_sound_comm
0x03F094	003e0003	WRITE	1	FUN_0003f084	arcade_sound_comm
0x03F09C	003e0001	WRITE	1	FUN_0003f09c	arcade_sound_comm
0x03F0A4	003e0003	READ	0	FUN_0003f09c	arcade_sound_comm
0x03F0BC	0003f0ce	DATA	0	FUN_0003f0bc	arcade_ROM
0x03F0C2	0003f0ce	DATA	1	FUN_0003f0bc	arcade_ROM
0x03F0C4	0003f0ce	DATA	0	FUN_0003f0bc	arcade_ROM
0x03F0CA	0003c902	UNCONDITIONAL_CALL	0	FUN_0003f0bc	arcade_ROM
0x03FFDC	00040004	DATA	0	FUN_0003ffdc	arcade_ROM
0x03FFE2	00040004	DATA	1	FUN_0003ffdc	arcade_ROM
0x03FFE4	00040004	DATA	0	FUN_0003ffdc	arcade_ROM
0x03FFEA	0003c902	UNCONDITIONAL_CALL	0	FUN_0003ffdc	arcade_ROM
0x03FFF0	0004002c	DATA	0	FUN_0003fff0	arcade_ROM
0x03FFF6	0004002c	DATA	1	FUN_0003fff0	arcade_ROM
0x03FFF8	0004002c	DATA	0	FUN_0003fff0	arcade_ROM
0x03FFFE	0003c902	UNCONDITIONAL_CALL	0	FUN_0003fff0	arcade_ROM
0x0406A4	000010d8	DATA	0	FUN_000406a4	arcade_ROM
0x0406AC	000406b8	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406B4	000406b8	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406B8	000010da	DATA	0	FUN_000406a4	arcade_ROM
0x0406C0	000406cc	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406C8	000406cc	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406D8	000406fa	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406DE	000406fa	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406EC	000406fa	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x0406F2	00000a0a	DATA	1	FUN_000406a4	arcade_ROM
0x0406F2	00000a4a	DATA	1	FUN_000406a4	arcade_ROM
0x0406F6	00000a0c	DATA	1	FUN_000406a4	arcade_ROM
0x0406F6	00000a4c	DATA	1	FUN_000406a4	arcade_ROM
0x04070A	000406d4	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040718	00040744	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040720	00040744	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040726	00040744	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040728	0000057c	DATA	1	FUN_000406a4	arcade_ROM
0x04073A	00040744	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040754	00040714	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x04075E	00000748	DATA	0	FUN_000406a4	arcade_ROM
0x04075E	00000788	DATA	0	FUN_000406a4	arcade_ROM
0x040762	0004078c	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040764	0000074d	DATA	0	FUN_000406a4	arcade_ROM
0x040764	0000078d	DATA	0	FUN_000406a4	arcade_ROM
0x040768	0004078c	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x04076A	0000076c	DATA	0	FUN_000406a4	arcade_ROM
0x04076A	000007ac	DATA	0	FUN_000406a4	arcade_ROM
0x04076E	0004078c	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040770	0000077c	DATA	1	FUN_000406a4	arcade_ROM
0x040770	000007bc	DATA	1	FUN_000406a4	arcade_ROM
0x040774	0000075e	DATA	1	FUN_000406a4	arcade_ROM
0x040774	0000079e	DATA	1	FUN_000406a4	arcade_ROM
0x040778	00000762	DATA	1	FUN_000406a4	arcade_ROM
0x040778	000007a2	DATA	1	FUN_000406a4	arcade_ROM
0x04077C	0000076f	DATA	1	FUN_000406a4	arcade_ROM
0x04077C	000007af	DATA	1	FUN_000406a4	arcade_ROM
0x040782	0004078c	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040784	0000077a	DATA	1	FUN_000406a4	arcade_ROM
0x040784	000007ba	DATA	1	FUN_000406a4	arcade_ROM
0x040788	00000778	DATA	1	FUN_000406a4	arcade_ROM
0x040788	000007b8	DATA	1	FUN_000406a4	arcade_ROM
0x04079C	0004075e	CONDITIONAL_JUMP	0	FUN_000406a4	arcade_ROM
0x040938	0003a2d0	UNCONDITIONAL_CALL	0	FUN_0004092e	arcade_ROM
0x040948	0004095a	CONDITIONAL_JUMP	0	FUN_0004092e	arcade_ROM
0x040954	0004095a	CONDITIONAL_JUMP	0	FUN_0004092e	arcade_ROM
0x040960	000004e2	DATA	0	FUN_0004092e	arcade_ROM
0x040960	00000702	DATA	0	FUN_0004092e	arcade_ROM
0x040964	0003a2d0	UNCONDITIONAL_CALL	0	FUN_0004092e	arcade_ROM
0x0410B6	000410d2	CONDITIONAL_JUMP	0		arcade_ROM
0x0410C2	000410c8	CONDITIONAL_JUMP	0		arcade_ROM
0x0410CC	000410b0	CONDITIONAL_JUMP	0		arcade_ROM
0x0410DA	000410e2	CONDITIONAL_JUMP	0		arcade_ROM
0x0410E0	000410b8	UNCONDITIONAL_JUMP	0		arcade_ROM
0x0410F4	00053a2e	UNCONDITIONAL_CALL	0		arcade_ROM
0x041102	0004110e	CONDITIONAL_JUMP	0		arcade_ROM
0x04110C	000410ea	UNCONDITIONAL_JUMP	0		arcade_ROM
0x041112	000010ae	DATA	0		arcade_ROM
0x04111C	00041126	CONDITIONAL_JUMP	0		arcade_ROM
0x04112A	000010b0	DATA	0		arcade_ROM
0x041134	0004113e	CONDITIONAL_JUMP	0		arcade_ROM
0x041DB2	00d001c8	DATA	0	FUN_00041dae	PC090OJ_sprite_RAM
0x041DC0	00041eb6	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041DD2	0003d054	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x041DE6	00041dbc	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041DEC	00d00300	DATA	0	FUN_00041dae	PC090OJ_sprite_RAM
0x041DFA	00041eca	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E0C	0003d054	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x041E20	00041df6	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E2A	00d00460	DATA	0	FUN_00041dae	PC090OJ_sprite_RAM
0x041E34	00041ede	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E3C	00041ede	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E44	0003efbe	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E5C	00041e60	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E60	0003d054	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x041E74	00041e30	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E7A	00d00170	DATA	0	FUN_00041dae	PC090OJ_sprite_RAM
0x041E84	00000748	DATA	0	FUN_00041dae	arcade_ROM
0x041E84	00000788	DATA	0	FUN_00041dae	arcade_ROM
0x041E88	00041efc	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E8A	0000077e	DATA	0	FUN_00041dae	arcade_ROM
0x041E8A	000007be	DATA	0	FUN_00041dae	arcade_ROM
0x041E8E	00041efc	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041E90	00000749	DATA	1	FUN_00041dae	arcade_ROM
0x041E90	00000789	DATA	1	FUN_00041dae	arcade_ROM
0x041E94	00000768	DATA	1	FUN_00041dae	arcade_ROM
0x041E94	000007a8	DATA	1	FUN_00041dae	arcade_ROM
0x041E98	0000074a	DATA	1	FUN_00041dae	arcade_ROM
0x041E98	0000078a	DATA	1	FUN_00041dae	arcade_ROM
0x041E9E	0003d054	UNCONDITIONAL_CALL	0	FUN_00041dae	arcade_ROM
0x041EB2	00041e84	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041EC4	00041ebc	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041EC6	00041dd6	UNCONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041ED8	00041ed0	CONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041EDA	00041e10	UNCONDITIONAL_JUMP	0	FUN_00041dae	arcade_ROM
0x041EEA	00041eee	CONDITIONAL_JUMP	0	FUN_00041ede	arcade_ROM
0x041EF6	00041eee	CONDITIONAL_JUMP	0	FUN_00041ede	arcade_ROM
0x041EF8	00041e64	UNCONDITIONAL_JUMP	0	FUN_00041ede	arcade_ROM
0x041F0A	00041f02	CONDITIONAL_JUMP	0	FUN_00041ede	arcade_ROM
0x041F0C	00041ea2	UNCONDITIONAL_JUMP	0	FUN_00041ede	arcade_ROM
0x041F30	00055ab4	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
0x041F36	00045d72	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
0x041F3A	0005988c	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
0x041F40	00059882	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
0x041F46	00047004	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
0x041F4A	00041f5e	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
0x041F54	00045dfa	CONDITIONAL_JUMP	0	FUN_00041f30	arcade_ROM
0x041F58	00041dae	UNCONDITIONAL_CALL	0	FUN_00041f30	arcade_ROM
