arcade_pc	instruction	operand_index	scalar	scalar_space	function
0x03C706	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003d054
0x03C710	bne.b 0x0003c71a	0	0x03C71A	arcade_ROM	FUN_0003c70a
0x03C712	move.w #0x180,(0x2,A1)	0	0x000180	arcade_ROM	FUN_0003c70a
0x03C712	move.w #0x180,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c70a
0x03C718	bra.b 0x0003c73a	0	0x03C73A	arcade_ROM	FUN_0003c70a
0x03C71C	add.w (0x1a,A4),D0w	0	0x00001A	arcade_ROM	FUN_0003c70a
0x03C720	move.w D0w,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c70a
0x03C724	move.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c70a
0x03C72A	andi.w #0x1ff,D7w	0	0x0001FF	arcade_ROM	FUN_0003c70a
0x03C72E	jsr 0x0005b512.l	0	0x05B512	arcade_ROM	FUN_0003c70a
0x03C734	move.w D7w,(0x6,A1)	1	0x000006	arcade_ROM	FUN_0003c70a
0x03C73A	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003c70a
0x03C73C	subq.w #0x1,D3w	0	0x000001	arcade_ROM	FUN_0003c70a
0x03C73E	bne.b 0x0003c70a	0	0x03C70A	arcade_ROM	FUN_0003c70a
0x03C742	add.w (0x1a,A4),D6w	0	0x00001A	arcade_ROM	FUN_0003c742
0x03C746	andi.w #0x1ff,D6w	0	0x0001FF	arcade_ROM	FUN_0003c742
0x03C74A	move.w D6w,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c742
0x03C74E	add.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c742
0x03C752	andi.w #0x1ff,D7w	0	0x0001FF	arcade_ROM	FUN_0003c742
0x03C756	move.w D7w,(0x6,A1)	1	0x000006	arcade_ROM	FUN_0003c742
0x03C75C	movea.l (0x2,A0),A0	0	0x000002	arcade_ROM	FUN_0003d054
0x03C760	move.b (0xb,A4),D0b	0	0x00000B	arcade_ROM	FUN_0003d054
0x03C766	mulu.w #0x7,D0	0	0x000007	arcade_ROM	FUN_0003d054
0x03C76C	move.w #-0x10,D6w	0	0x00FFF0	arcade_ROM	FUN_0003d054
0x03C770	move.w #-0x8,D7w	0	0x00FFF8	arcade_ROM	FUN_0003d054
0x03C774	bsr.b 0x0003c742	0	0x03C742	arcade_ROM	FUN_0003d054
0x03C776	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003d054
0x03C778	moveq 0x1,D3	0	0x000001	arcade_ROM	FUN_0003d054
0x03C77A	move.w #-0x8,D2w	0	0x00FFF8	arcade_ROM	FUN_0003d054
0x03C77E	bsr.w 0x0003c7d2	0	0x03C7D2	arcade_ROM	FUN_0003d054
0x03C782	moveq 0x1,D3	0	0x000001	arcade_ROM	FUN_0003d054
0x03C786	bsr.w 0x0003c7d2	0	0x03C7D2	arcade_ROM	FUN_0003d054
0x03C78A	moveq 0x1,D3	0	0x000001	arcade_ROM	FUN_0003d054
0x03C78C	move.w #-0x10,D2w	0	0x00FFF0	arcade_ROM	FUN_0003d054
0x03C790	bsr.w 0x0003c7d2	0	0x03C7D2	arcade_ROM	FUN_0003d054
0x03C794	moveq 0x4,D3	0	0x000004	arcade_ROM	FUN_0003d054
0x03C796	move.w #-0x8,D2w	0	0x00FFF8	arcade_ROM	FUN_0003d054
0x03C79A	bsr.w 0x0003c7d2	0	0x03C7D2	arcade_ROM	FUN_0003d054
0x03C79E	adda.w #0x10,A1	0	0x000010	arcade_ROM	FUN_0003d054
0x03C7A4	movea.l (0x2,A0),A0	0	0x000002	arcade_ROM	FUN_0003d054
0x03C7A8	move.b (0xb,A4),D0b	0	0x00000B	arcade_ROM	FUN_0003d054
0x03C7AE	mulu.w #0x6,D0	0	0x000006	arcade_ROM	FUN_0003d054
0x03C7B4	moveq 0x2,D3	0	0x000002	arcade_ROM	FUN_0003d054
0x03C7B8	bsr.w 0x0003c804	0	0x03C804	arcade_ROM	FUN_0003d054
0x03C7BC	moveq 0x2,D3	0	0x000002	arcade_ROM	FUN_0003d054
0x03C7BE	move.w #-0x10,D2w	0	0x00FFF0	arcade_ROM	FUN_0003d054
0x03C7C2	bsr.w 0x0003c804	0	0x03C804	arcade_ROM	FUN_0003d054
0x03C7C6	moveq 0x6,D3	0	0x000006	arcade_ROM	FUN_0003d054
0x03C7C8	move.w #-0x8,D2w	0	0x00FFF8	arcade_ROM	FUN_0003d054
0x03C7CC	bsr.w 0x0003c7d2	0	0x03C7D2	arcade_ROM	FUN_0003d054
0x03C7D8	cmpi.b #-0x1,D0b	0	0x0000FF	arcade_ROM	FUN_0003c7d2
0x03C7DC	bne.b 0x0003c7e6	0	0x03C7E6	arcade_ROM	FUN_0003c7d2
0x03C7DE	move.w #0x180,(0x2,A1)	0	0x000180	arcade_ROM	FUN_0003c7d2
0x03C7DE	move.w #0x180,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c7d2
0x03C7E4	bra.b 0x0003c7ee	0	0x03C7EE	arcade_ROM	FUN_0003c7d2
0x03C7E6	add.w (0x1a,A4),D0w	0	0x00001A	arcade_ROM	FUN_0003c7d2
0x03C7EA	move.w D0w,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c7d2
0x03C7EE	move.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c7d2
0x03C7F4	andi.w #0x1ff,D7w	0	0x0001FF	arcade_ROM	FUN_0003c7d2
0x03C7F8	move.w D7w,(0x6,A1)	1	0x000006	arcade_ROM	FUN_0003c7d2
0x03C7FC	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003c7d2
0x03C7FE	subq.w #0x1,D3w	0	0x000001	arcade_ROM	FUN_0003c7d2
0x03C800	bne.b 0x0003c7d2	0	0x03C7D2	arcade_ROM	FUN_0003c7d2
0x03C804	move.w #-0x20,D0w	0	0x00FFE0	arcade_ROM	FUN_0003c804
0x03C808	cmpi.w #0x2,D3w	0	0x000002	arcade_ROM	FUN_0003c804
0x03C80C	beq.b 0x0003c812	0	0x03C812	arcade_ROM	FUN_0003c804
0x03C80E	move.w #-0x30,D0w	0	0x00FFD0	arcade_ROM	FUN_0003c804
0x03C812	add.w (0x1a,A4),D0w	0	0x00001A	arcade_ROM	FUN_0003c804
0x03C816	move.w D0w,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c804
0x03C81A	move.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c804
0x03C820	andi.w #0x1ff,D7w	0	0x0001FF	arcade_ROM	FUN_0003c804
0x03C824	move.w D7w,(0x6,A1)	1	0x000006	arcade_ROM	FUN_0003c804
0x03C828	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003c804
0x03C82A	subq.w #0x1,D3w	0	0x000001	arcade_ROM	FUN_0003c804
0x03C82C	bne.b 0x0003c804	0	0x03C804	arcade_ROM	FUN_0003c804
0x03C830	movea.l (0x2,A0),A0	0	0x000002	arcade_ROM	FUN_0003d054
0x03C834	move.b (0xb,A4),D0b	0	0x00000B	arcade_ROM	FUN_0003d054
0x03C83A	lsl.w #0x2,D0w	0	0x000002	arcade_ROM	FUN_0003d054
0x03C83E	tst.b (0x38,A4)	0	0x000038	arcade_ROM	FUN_0003d054
0x03C842	bne.w 0x0003c8be	0	0x03C8BE	arcade_ROM	FUN_0003d054
0x03C846	moveq 0x5,D3	0	0x000005	arcade_ROM	FUN_0003d054
0x03C848	move.w #-0x8,D2w	0	0x00FFF8	arcade_ROM	FUN_0003d054
0x03C84C	bsr.w 0x0003c85e	0	0x03C85E	arcade_ROM	FUN_0003d054
0x03C850	subq.l #0x4,A0	0	0x000004	arcade_ROM	FUN_0003d054
0x03C852	moveq 0x5,D3	0	0x000005	arcade_ROM	FUN_0003d054
0x03C854	move.w #-0x18,D2w	0	0x00FFE8	arcade_ROM	FUN_0003d054
0x03C858	bsr.w 0x0003c85e	0	0x03C85E	arcade_ROM	FUN_0003d054
0x03C860	cmpi.w #0x5,D3w	0	0x000005	arcade_ROM	FUN_0003c85e
0x03C864	bne.b 0x0003c86c	0	0x03C86C	arcade_ROM	FUN_0003c85e
0x03C866	bsr.w 0x0003c89a	0	0x03C89A	arcade_ROM	FUN_0003c85e
0x03C86A	bra.b 0x0003c87c	0	0x03C87C	arcade_ROM	FUN_0003c85e
0x03C872	bne.b 0x0003c87c	0	0x03C87C	arcade_ROM	FUN_0003c85e
0x03C874	move.w #0x180,(0x2,A1)	0	0x000180	arcade_ROM	FUN_0003c85e
0x03C874	move.w #0x180,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c85e
0x03C87A	bra.b 0x0003c884	0	0x03C884	arcade_ROM	FUN_0003c85e
0x03C87C	add.w (0x1a,A4),D0w	0	0x00001A	arcade_ROM	FUN_0003c85e
0x03C880	move.w D0w,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c85e
0x03C884	move.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c85e
0x03C88A	andi.w #0x1ff,D7w	0	0x0001FF	arcade_ROM	FUN_0003c85e
0x03C88E	move.w D7w,(0x6,A1)	1	0x000006	arcade_ROM	FUN_0003c85e
0x03C892	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003c85e
0x03C894	subq.w #0x1,D3w	0	0x000001	arcade_ROM	FUN_0003c85e
0x03C896	bne.b 0x0003c85e	0	0x03C85E	arcade_ROM	FUN_0003c85e
0x03C89A	cmpi.b #0x3,(0x118,A5)	0	0x000003	arcade_ROM	FUN_0003c89a
0x03C89A	cmpi.b #0x3,(0x118,A5)	1	0x000118	arcade_ROM	FUN_0003c89a
0x03C8A0	bne.b 0x0003c8bc	0	0x03C8BC	arcade_ROM	FUN_0003c89a
0x03C8A2	move.w #0xa0d,D7w	0	0x000A0D	arcade_ROM	FUN_0003c89a
0x03C8A6	cmpi.b #-0x8,D2b	0	0x0000F8	arcade_ROM	FUN_0003c89a
0x03C8AA	bne.b 0x0003c8ae	0	0x03C8AE	arcade_ROM	FUN_0003c89a
0x03C8AC	addq.w #0x1,D7w	0	0x000001	arcade_ROM	FUN_0003c89a
0x03C8AE	cmpi.w #0x3f,(0x13e,A5)	0	0x00003F	arcade_ROM	FUN_0003c89a
0x03C8AE	cmpi.w #0x3f,(0x13e,A5)	1	0x00013E	arcade_ROM	FUN_0003c89a
0x03C8B4	bcs.b 0x0003c8b8	0	0x03C8B8	arcade_ROM	FUN_0003c89a
0x03C8B6	addq.w #0x7,D7w	0	0x000007	arcade_ROM	FUN_0003c89a
0x03C8B8	move.w D7w,(0x4,A1)	1	0x000004	arcade_ROM	FUN_0003c89a
0x03C8C2	bsr.w 0x0003c742	0	0x03C742	arcade_ROM	FUN_0003d054
0x03C8C6	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003d054
0x03C8CA	move.w #-0x10,D7w	0	0x00FFF0	arcade_ROM	FUN_0003d054
0x03C8CE	bsr.w 0x0003c742	0	0x03C742	arcade_ROM	FUN_0003d054
0x03C8D2	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003d054
0x03C8D4	moveq 0x2,D3	0	0x000002	arcade_ROM	FUN_0003d054
0x03C8D6	move.w #-0x8,D2w	0	0x00FFF8	arcade_ROM	FUN_0003d054
0x03C8DA	bsr.b 0x0003c85e	0	0x03C85E	arcade_ROM	FUN_0003d054
0x03C8DC	moveq 0x2,D3	0	0x000002	arcade_ROM	FUN_0003d054
0x03C8DE	move.w #-0x10,D2w	0	0x00FFF0	arcade_ROM	FUN_0003d054
0x03C8E2	bsr.w 0x0003c85e	0	0x03C85E	arcade_ROM	FUN_0003d054
0x03C8E6	subq.l #0x2,A0	0	0x000002	arcade_ROM	FUN_0003d054
0x03C8E8	moveq 0x2,D3	0	0x000002	arcade_ROM	FUN_0003d054
0x03C8EC	bsr.w 0x0003c85e	0	0x03C85E	arcade_ROM	FUN_0003d054
0x03C8F0	adda.w #0x10,A1	0	0x000010	arcade_ROM	FUN_0003d054
0x03C8F6	cmpi.b #0x70,D3b	0	0x000070	arcade_ROM	FUN_0003c8f6
0x03C8FA	bne.b 0x0003c900	0	0x03C900	arcade_ROM	FUN_0003c8f6
0x03C8FC	add.w (0x18,A4),D1w	0	0x000018	arcade_ROM	FUN_0003c8f6
0x03C904	andi.b #-0x10,D3b	0	0x0000F0	arcade_ROM	FUN_0003c902
0x03C908	cmpi.b #0x10,D3b	0	0x000010	arcade_ROM	FUN_0003c902
0x03C90C	beq.w 0x0003c830	0	0x03C830	arcade_ROM	FUN_0003c902
0x03C910	cmpi.b #0x20,D3b	0	0x000020	arcade_ROM	FUN_0003c902
0x03C914	beq.w 0x0003c7a4	0	0x03C7A4	arcade_ROM	FUN_0003c902
0x03C918	cmpi.b #0x30,D3b	0	0x000030	arcade_ROM	FUN_0003c902
0x03C91C	beq.w 0x0003c6dc	0	0x03C6DC	arcade_ROM	FUN_0003c902
0x03C920	cmpi.b #0x50,D3b	0	0x000050	arcade_ROM	FUN_0003c902
0x03C924	beq.w 0x0003c4d2	0	0x03C4D2	arcade_ROM	FUN_0003c902
0x03C928	cmpi.b #0x60,D3b	0	0x000060	arcade_ROM	FUN_0003c902
0x03C92C	beq.w 0x0003c4d2	0	0x03C4D2	arcade_ROM	FUN_0003c902
0x03C930	cmpi.b #-0x70,D3b	0	0x000090	arcade_ROM	FUN_0003c902
0x03C934	beq.w 0x0003c75c	0	0x03C75C	arcade_ROM	FUN_0003c902
0x03C938	cmpi.b #-0x60,D3b	0	0x0000A0	arcade_ROM	FUN_0003c902
0x03C93C	beq.w 0x0003c550	0	0x03C550	arcade_ROM	FUN_0003c902
0x03C940	cmpi.b #-0x50,D3b	0	0x0000B0	arcade_ROM	FUN_0003c902
0x03C944	beq.w 0x0003c636	0	0x03C636	arcade_ROM	FUN_0003c902
0x03C948	cmpi.b #-0x40,D3b	0	0x0000C0	arcade_ROM	FUN_0003c902
0x03C94C	beq.w 0x0003c586	0	0x03C586	arcade_ROM	FUN_0003c902
0x03C954	btst.l #0x0,D6	0	0x000000	arcade_ROM	FUN_0003c902
0x03C958	bne.w 0x0003ca26	0	0x03CA26	arcade_ROM	FUN_0003c902
0x03C95E	beq.b 0x0003c9a6	0	0x03C9A6	arcade_ROM	FUN_0003c902
0x03C960	bsr.w 0x0003ca00	0	0x03CA00	arcade_ROM	FUN_0003c902
0x03C966	bne.w 0x0003c9f6	0	0x03C9F6	arcade_ROM	FUN_0003c902
0x03C96C	cmpi.b #0x40,D3b	0	0x000040	arcade_ROM	FUN_0003c902
0x03C970	bne.b 0x0003c974	0	0x03C974	arcade_ROM	FUN_0003c902
0x03C972	addq.w #0x1,D7w	0	0x000001	arcade_ROM	FUN_0003c902
0x03C974	cmpi.b #-0x80,D3b	0	0x000080	arcade_ROM	FUN_0003c902
0x03C978	bne.b 0x0003c97e	0	0x03C97E	arcade_ROM	FUN_0003c902
0x03C97A	ori.w #0x4000,D0w	0	0x004000	arcade_ROM	FUN_0003c902
0x03C97E	bsr.w 0x0003c9e8	0	0x03C9E8	arcade_ROM	FUN_0003c902
0x03C988	add.w (0x1a,A4),D1w	0	0x00001A	arcade_ROM	FUN_0003c902
0x03C98C	bsr.w 0x0003c8f6	0	0x03C8F6	arcade_ROM	FUN_0003c902
0x03C992	bsr.w 0x0003ca12	0	0x03CA12	arcade_ROM	FUN_0003c902
0x03C99A	add.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c902
0x03C9A0	subq.l #0x1,D2	0	0x000001	arcade_ROM	FUN_0003c902
0x03C9A2	bne.b 0x0003c960	0	0x03C960	arcade_ROM	FUN_0003c902
0x03C9A6	bsr.w 0x0003ca00	0	0x03CA00	arcade_ROM	FUN_0003c9a6
0x03C9AC	bne.w 0x0003c9f6	0	0x03C9F6	arcade_ROM	FUN_0003c9a6
0x03C9B2	cmpi.b #0x40,D3b	0	0x000040	arcade_ROM	FUN_0003c9a6
0x03C9B6	bne.b 0x0003c9ba	0	0x03C9BA	arcade_ROM	FUN_0003c9a6
0x03C9B8	addq.w #0x1,D7w	0	0x000001	arcade_ROM	FUN_0003c9a6
0x03C9BA	ori.w #0x4000,D0w	0	0x004000	arcade_ROM	FUN_0003c9a6
0x03C9BE	bsr.w 0x0003c9e8	0	0x03C9E8	arcade_ROM	FUN_0003c9a6
0x03C9C8	add.w (0x1a,A4),D1w	0	0x00001A	arcade_ROM	FUN_0003c9a6
0x03C9CE	bsr.w 0x0003ca12	0	0x03CA12	arcade_ROM	FUN_0003c9a6
0x03C9D8	sub.w (0x00000010).w,D7w	0	0x000010	arcade_ROM	FUN_0003c9a6
0x03C9DC	add.w (0x16,A4),D7w	0	0x000016	arcade_ROM	FUN_0003c9a6
0x03C9E2	subq.l #0x1,D2	0	0x000001	arcade_ROM	FUN_0003c9a6
0x03C9E4	bne.b 0x0003c9a6	0	0x03C9A6	arcade_ROM	FUN_0003c9a6
0x03C9E8	btst.b #0x6,(0x27,A4)	0	0x000006	arcade_ROM	FUN_0003c9e8
0x03C9E8	btst.b #0x6,(0x27,A4)	1	0x000027	arcade_ROM	FUN_0003c9e8
0x03C9EE	beq.b 0x0003c9f4	0	0x03C9F4	arcade_ROM	FUN_0003c9e8
0x03C9F0	move.b (0x27,A4),D0b	0	0x000027	arcade_ROM	FUN_0003c9e8
0x03C9F6	move.w #0x180,(0x2,A1)	0	0x000180	arcade_ROM	FUN_0003c9a6
0x03C9F6	move.w #0x180,(0x2,A1)	1	0x000002	arcade_ROM	FUN_0003c9a6
0x03C9FC	addq.l #0x8,A1	0	0x000008	arcade_ROM	FUN_0003c9a6
0x03C9FE	bra.b 0x0003c9a0	0	0x03C9A0	arcade_ROM	FUN_0003c9a6
0x03CA04	andi.b #-0x10,D3b	0	0x0000F0	arcade_ROM	FUN_0003ca00
0x03CA08	cmpi.b #-0x1,D0b	0	0x0000FF	arcade_ROM	FUN_0003ca00
0x03CA0C	bne.b 0x0003ca10	0	0x03CA10	arcade_ROM	FUN_0003ca00
0x03CA0E	moveq 0x1,D5	0	0x000001	arcade_ROM	FUN_0003ca00
0x03CA18	beq.b 0x0003ca1c	0	0x03CA1C	arcade_ROM	FUN_0003ca12
0x03CA1C	add.w (0x1e,A4),D0w	0	0x00001E	arcade_ROM	FUN_0003ca12
0x03CA26	tst.b (0x3,A4)	0	0x000003	arcade_ROM	FUN_0003c902
0x03CA2A	bne.w 0x0003c960	0	0x03C960	arcade_ROM	FUN_0003c902
0x03CA30	beq.w 0x0003c960	0	0x03C960	arcade_ROM	FUN_0003c902
0x03CA34	bra.w 0x0003c9a6	0	0x03C9A6	arcade_ROM	FUN_0003c902
0x03CF42	bne.b 0x0003cf48	0	0x03CF48	arcade_ROM	FUN_0003cf40
0x03CF44	moveq 0x38,D0	0	0x000038	arcade_ROM	FUN_0003cf40
0x03CF48	cmpi.b #0x39,D0b	0	0x000039	arcade_ROM	FUN_0003cf40
0x03CF4C	bne.b 0x0003cf50	0	0x03CF50	arcade_ROM	FUN_0003cf40
0x03CF4E	moveq 0x1,D0	0	0x000001	arcade_ROM	FUN_0003cf40
0x03CF52	subq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_0003cf52
0x03CF56	lea (0x7c,PC),A0	0	0x00007C	arcade_ROM	FUN_0003cf52
0x03CF62	move.w D1w,(0x14,A4)	1	0x000014	arcade_ROM	FUN_0003cf52
0x03CF6C	move.w D1w,(0x18,A4)	1	0x000018	arcade_ROM	FUN_0003cf52
0x03CF70	btst.b #0x0,(0x13,A4)	0	0x000000	arcade_ROM	FUN_0003cf52
0x03CF70	btst.b #0x0,(0x13,A4)	1	0x000013	arcade_ROM	FUN_0003cf52
0x03CF76	beq.b 0x0003cf7e	0	0x03CF7E	arcade_ROM	FUN_0003cf52
0x03CF78	clr.w (0x18,A4)	0	0x000018	arcade_ROM	FUN_0003cf52
0x03CF7C	bra.b 0x0003cfae	0	0x03CFAE	arcade_ROM	FUN_0003cf52
0x03CF7E	btst.b #0x1,(0x13,A4)	0	0x000001	arcade_ROM	FUN_0003cf52
0x03CF7E	btst.b #0x1,(0x13,A4)	1	0x000013	arcade_ROM	FUN_0003cf52
0x03CF84	beq.b 0x0003cf8c	0	0x03CF8C	arcade_ROM	FUN_0003cf52
0x03CF86	clr.w (0x14,A4)	0	0x000014	arcade_ROM	FUN_0003cf52
0x03CF8A	bra.b 0x0003cfae	0	0x03CFAE	arcade_ROM	FUN_0003cf52
0x03CF8C	btst.b #0x2,(0x13,A4)	0	0x000002	arcade_ROM	FUN_0003cf52
0x03CF8C	btst.b #0x2,(0x13,A4)	1	0x000013	arcade_ROM	FUN_0003cf52
0x03CF92	beq.b 0x0003cfa0	0	0x03CFA0	arcade_ROM	FUN_0003cf52
0x03CF94	bsr.w 0x0003cfb0	0	0x03CFB0	arcade_ROM	FUN_0003cf52
0x03CF9A	beq.b 0x0003cfae	0	0x03CFAE	arcade_ROM	FUN_0003cf52
0x03CF9C	clr.w (0x14,A4)	0	0x000014	arcade_ROM	FUN_0003cf52
0x03CFA0	btst.b #0x3,(0x13,A4)	0	0x000003	arcade_ROM	FUN_0003cf52
0x03CFA0	btst.b #0x3,(0x13,A4)	1	0x000013	arcade_ROM	FUN_0003cf52
0x03CFA6	beq.b 0x0003cfae	0	0x03CFAE	arcade_ROM	FUN_0003cf52
0x03CFA8	move.w (0x14,A4),(0x18,A4)	0	0x000014	arcade_ROM	FUN_0003cf52
0x03CFA8	move.w (0x14,A4),(0x18,A4)	1	0x000018	arcade_ROM	FUN_0003cf52
0x03CFB0	move.b (0xd,A4),D1b	0	0x00000D	arcade_ROM	FUN_0003cfb0
0x03CFB4	cmpi.b #0x4,D1b	0	0x000004	arcade_ROM	FUN_0003cfb0
0x03CFB8	bcs.b 0x0003cfcc	0	0x03CFCC	arcade_ROM	FUN_0003cfb0
0x03CFBA	cmpi.b #0x1a,D1b	0	0x00001A	arcade_ROM	FUN_0003cfb0
0x03CFBE	bcs.b 0x0003cfd0	0	0x03CFD0	arcade_ROM	FUN_0003cfb0
0x03CFC0	cmpi.b #0x20,D1b	0	0x000020	arcade_ROM	FUN_0003cfb0
0x03CFC4	bcs.b 0x0003cfcc	0	0x03CFCC	arcade_ROM	FUN_0003cfb0
0x03CFC6	cmpi.b #0x36,D1b	0	0x000036	arcade_ROM	FUN_0003cfb0
0x03CFCA	bcs.b 0x0003cfd0	0	0x03CFD0	arcade_ROM	FUN_0003cfb0
0x03CFCC	moveq 0x1,D0	0	0x000001	arcade_ROM	FUN_0003cfb0
0x03D054	andi.w #0xff,D0w	0	0x0000FF	arcade_ROM	FUN_0003d054
0x03D05A	move.b (0x38,A4),D1b	0	0x000038	arcade_ROM	FUN_0003d054
0x03D05E	cmpi.b #0x1,D1b	0	0x000001	arcade_ROM	FUN_0003d054
0x03D062	bne.b 0x0003d06a	0	0x03D06A	arcade_ROM	FUN_0003d054
0x03D064	jmp 0x0004770e.l	0	0x04770E	arcade_ROM	FUN_0003d054
0x03D06A	cmpi.b #0x2,D1b	0	0x000002	arcade_ROM	FUN_0003d054
0x03D06E	bne.b 0x0003d076	0	0x03D076	arcade_ROM	FUN_0003d054
0x03D070	jmp 0x0003f0bc.l	0	0x03F0BC	arcade_ROM	FUN_0003d054
0x03D076	cmpi.b #0x3,D1b	0	0x000003	arcade_ROM	FUN_0003d054
0x03D07A	bne.b 0x0003d082	0	0x03D082	arcade_ROM	FUN_0003d054
0x03D07C	jmp 0x0003ffdc.l	0	0x03FFDC	arcade_ROM	FUN_0003d054
0x03D082	cmpi.b #0x4,D1b	0	0x000004	arcade_ROM	FUN_0003d054
0x03D086	bne.b 0x0003d08e	0	0x03D08E	arcade_ROM	FUN_0003d054
0x03D088	jmp 0x0003fff0.l	0	0x03FFF0	arcade_ROM	FUN_0003d054
0x03D08E	move.w (0x3d09e,PC,D0w*0x1),D0w	0	0x03D09E	arcade_ROM	FUN_0003d054
0x03D08E	move.w (0x3d09e,PC,D0w*0x1),D0w	0	0x000001	arcade_ROM	FUN_0003d054
0x03D092	lea (0xa,PC),A0	0	0x00000A	arcade_ROM	FUN_0003d054
0x03D098	jmp 0x0003c902.l	0	0x03C902	arcade_ROM	FUN_0003d054
0x03EEFA	tst.w (0x2bc,A5)	0	0x0002BC	arcade_ROM	FUN_0003eefa
0x03EEFE	beq.b 0x0003ef06	0	0x03EF06	arcade_ROM	FUN_0003eefa
0x03EF00	subq.w #0x1,(0x2bc,A5)	0	0x000001	arcade_ROM	FUN_0003eefa
0x03EF00	subq.w #0x1,(0x2bc,A5)	1	0x0002BC	arcade_ROM	FUN_0003eefa
0x03EF06	move.w (0x2be,A5),D0w	0	0x0002BE	arcade_ROM	FUN_0003eefa
0x03EF0C	beq.b 0x0003ef1a	0	0x03EF1A	arcade_ROM	FUN_0003eefa
0x03EF0E	subq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_0003eefa
0x03EF10	beq.b 0x0003ef1c	0	0x03EF1C	arcade_ROM	FUN_0003eefa
0x03EF12	subq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_0003eefa
0x03EF14	beq.b 0x0003ef3c	0	0x03EF3C	arcade_ROM	FUN_0003eefa
0x03EF16	clr.w (0x2be,A5)	0	0x0002BE	arcade_ROM	FUN_0003eefa
0x03EF1C	move.w (0x14,A5),D0w	0	0x000014	arcade_ROM	FUN_0003eefa
0x03EF20	ori.w #0x8,D0w	0	0x000008	arcade_ROM	FUN_0003eefa
0x03EF24	move.w D0w,(0x14,A5)	1	0x000014	arcade_ROM	FUN_0003eefa
0x03EF28	move.w D0w,(0x00380000).l	1	0x380000	arcade_sprite_ctrl	FUN_0003eefa
0x03EF2E	move.w #0x3,(0x2bc,A5)	0	0x000003	arcade_ROM	FUN_0003eefa
0x03EF2E	move.w #0x3,(0x2bc,A5)	1	0x0002BC	arcade_ROM	FUN_0003eefa
0x03EF34	move.w #0x2,(0x2be,A5)	0	0x000002	arcade_ROM	FUN_0003eefa
0x03EF34	move.w #0x2,(0x2be,A5)	1	0x0002BE	arcade_ROM	FUN_0003eefa
0x03EF3C	move.w (0x14,A5),D0w	0	0x000014	arcade_ROM	FUN_0003eefa
0x03EF40	andi.w #-0x9,D0w	0	0x00FFF7	arcade_ROM	FUN_0003eefa
0x03EF44	move.w D0w,(0x14,A5)	1	0x000014	arcade_ROM	FUN_0003eefa
0x03EF48	move.w D0w,(0x00380000).l	1	0x380000	arcade_sprite_ctrl	FUN_0003eefa
0x03EF4E	move.w #0x3,(0x2bc,A5)	0	0x000003	arcade_ROM	FUN_0003eefa
0x03EF4E	move.w #0x3,(0x2bc,A5)	1	0x0002BC	arcade_ROM	FUN_0003eefa
0x03EF54	move.w #0x3,(0x2be,A5)	0	0x000003	arcade_ROM	FUN_0003eefa
0x03EF54	move.w #0x3,(0x2be,A5)	1	0x0002BE	arcade_ROM	FUN_0003eefa
0x03EF5C	tst.w (0x2c0,A5)	0	0x0002C0	arcade_ROM	FUN_0003ef5c
0x03EF60	beq.b 0x0003ef68	0	0x03EF68	arcade_ROM	FUN_0003ef5c
0x03EF62	subq.w #0x1,(0x2c0,A5)	0	0x000001	arcade_ROM	FUN_0003ef5c
0x03EF62	subq.w #0x1,(0x2c0,A5)	1	0x0002C0	arcade_ROM	FUN_0003ef5c
0x03EF68	move.w (0x2c2,A5),D0w	0	0x0002C2	arcade_ROM	FUN_0003ef5c
0x03EF6E	beq.b 0x0003ef7c	0	0x03EF7C	arcade_ROM	FUN_0003ef5c
0x03EF70	subq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_0003ef5c
